id,purpose,building_nature,building_type,division,city,zone,locality,address,price,area,num_bed_rooms,num_bath_rooms,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,property_description,property_overview
bproperty-7384,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block G, Arifabad Housing Society, Pallabi",6000000.0,1155.0,3,3,0,1,1,0,3,0,3,Comfortable And Nicely Planned Flat In Pallabi For Sale Nearby Baitul Mamur Jame Mosjid,"Peaceful environment, convenient commuting system and satisfactory prices! Yes, we are talking about the area Mirpur. The great news is, a beautiful flat is vacant right now for sale in the location. No need to be concern about utilities as water, gas and electricity is all time available in the apartment. If you are looking for a modern well-planned flat then you can undoubtedly choose this one. Apartment features: 3 Bad apartment, 2nd Floor West Open. Ideal Location. Lift available. Well maintained building with a standby generator. 24 hour water supply with water storage facility availableAvailable at a reasonable Price. Please do visit this place and let us assist you in making it your new home."
bproperty-7385,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block C, Section 2",7300000.0,1076.0,3,3,0,0,3,0,3,0,3,"An Apartment Is Ready For Sale At Mirpur, Near Shareng Bari Jame Masjid.","This lovely apartment is located in a great location with numerous restaurants and places to visit nearby. A credible entrance leads to the flat. Bathrooms and kitchen are completed with sturdy fixtures. All the rooms are well spacious and lets you have the whole feel of solace and calmness with closed ones. Electricity, gas and water supply is readily available in this apartment so you do not have to worry regarding this.   Property size: 1076 Sq. Ft3 bed3 bathdining ,drawing,kitchen1 parking spacelift servicegas,wasa,electricity connection,securityWe welcome you to reach us through a call and let us serve you to own this beautiful flat on your own."
bproperty-7386,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block B, Section 12",8000000.0,1350.0,3,3,0,1,1,0,3,0,3,A 1350 sq. ft Apartment Which Is Up For Sale At Mirpur Near To M. D. C. Model Institute.,"This flat located in the amazing location of Mirpur which is very convenient as many groceries and school, colleges are located in the nearby area. The flat provides spacious rooms with attached washrooms which are built-in with the most elite lavatory fittings. There are balconies that provide you with the need for revitalizing your mind with a salient view of the area. Accessible transportation sources like Rickshaw, CNG and bus stops are available in the nearby location. Property size: 1350 Sq. Ft3 bed3 bathdining ,drawing,kitchen1 parking spacelift servicegas,wasa,electricity connection,securityFeel free to contact us to know further about this property."
bproperty-7387,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block B, Section 12",8000000.0,1350.0,3,3,0,1,1,0,3,0,3,A 3 Bedroom Apartment Which Is Up For Sale At Mirpur Near To M. d. c. Model Institute.,"Great news for the flat hunters who are looking for their next destination! Mirpur is offering a flat which is located in this specific area featuring amiable space for cordial living. The bathrooms and kitchen with durable fittings ensure the buyer decision even more legitimate for what they are pursuing for. For your cooking essentials, you are getting a convenient kitchen. You would also have balconies for unwinding in your morning and evening hours. A private parking space comes with the offered flat for your car accommodation. We bring a standard and distinct 3 bedrooms and 3 bathrooms flat for you.  We are here waiting to acknowledge your need and aid you with the best property."
bproperty-7388,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block B, Section 12",8000000.0,1350.0,3,3,0,1,1,0,3,0,3,An Apartment Which Is Up For Sale At Mirpur Near To Pallabi Commercial Institute,"Mirpur offers you this lovely home which is vacant right now. You do not need to worry about water, gas and electricity while staying in this home. With tiled flooring in the whole apartment, the flat also makes sure the washrooms are made with quality and durable fixtures. Moreover, the home retains the value of peaceful living while being conveniently close to shops, school and transport. Property size: 1350 Sq. Ft3 bed3 bathdining ,drawing,kitchen1 parking spacelift servicegas,wasa,electricity connection,securityContact us at your earliest to know more about this apartment."
bproperty-7389,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block B, Section 12",7200000.0,1300.0,3,3,0,1,1,0,3,0,3,An Apartment Which Is Up For Sale At Mirpur Near To Baitul Mamur Jame Masjid.,"The vacant flat surely is a reasonable deal compared with other flats in the area. The flat is completed with large windows and balconies to make sure there is proper ventilation throughout the flat. The washrooms are installed with fittings with a high durability guarantee. You will have the privilege to own a nice parking with great security for this flat. A private parking space comes with the offered flat for your vehicle accommodation. This apartment includes 3 beautiful bedroom holds a very spacious floor plan. If you want to steal this great deal, just call us and we will help you."
bproperty-7390,Sale,Residential,Apartment,Dhaka,Dhaka,Dakshin Khan,Dakshin Khan,South Mollartek,6000000.0,1100.0,3,2,0,2,3,0,2,0,3,A Beautiful Apartment Is Up For Sale At South Mollartek Near Baitul Mamur Jame Mosjid,"Looking for a nice and cozy place to settle. Check out this flat from our enlisted photos which is lovely as well as affordable. The flat has got an open floor plan, all over tiled flooring and soothing painting which are some of the great features this home is going to offer. All-time utilities, large windows and spot on security is also there. For the comfiest living for your family the flat has beautiful kitchen with durable fittings. The balconies would refill the happy time with your family after a hectic day. Features:3 Bedrooms with 2 bathrooms24/7 security service & water, gas available. Tiled flooringLift available. The price is reasonable and according to the market rate.  Hurry up if your requirements match with what we are offering."
bproperty-7391,Sale,Residential,Apartment,Dhaka,Dhaka,Dakshin Khan,Dakshin Khan,South Mollartek,4000000.0,1040.0,3,2,0,2,3,0,2,0,3,An Apartment Which Is Up For Sale At South Mollartek Near To IBAIS University.,It is the exact place if you are looking for one of the nicest and affordable properties in a congenial zone like Dakshin Khan. We got a flat in Dakshin Khan. The scenic building includes a nice looking entrance to take to this flat you can see in our enlisted photos. The flat has got amazing rooms which are enough spacious to assure your comfortable living. There is one active and well-maintained elevator and staircase to lead you to this great dwelling. The apartment has got balconies which would refill the happy time with your family after a hectic day. The locality around this  3 beautiful bed and 2 nice bath home is very pleasant. Parking - 3.5 LacWe welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
bproperty-7392,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block H, Section 2",2600000.0,650.0,2,3,0,0,3,0,1,0,3,Visit This Apartment For Sale In Mirpur Near Rahbar School & College.,"The respective unit of this beautiful building holds spacious rooms. The dining space for your dining hours is just right close to the living area which also connects with a tidy and nicely furnished kitchen. The balconies of this apartment have got one of the best views. You will be privileged with a nice parking that comes with all the brilliant features offered in and out. A good amount of School, College and groceries are also available in the nearby area. So you do not have to worry about your everyday living necessities. Property Features:South FacedProperty size: 650 Sq. FtNumber of bed & bath: 2, 2Elevators in Building: 1Electricity BackupParkingTerraceDedicated Security GuardTiled FloorBalconiesUtilities (Gas, Water & Electricity)Don’t miss this affordable offer and we are just a call away to close the deal for you!"
bproperty-7393,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block Ta, Section 12",4100000.0,900.0,3,3,0,0,1,0,2,0,3,"At Mirpur, flat for Sale close to City Bank","This apartment is comprising over a very spacious area. The kitchen is beautifully equipped with well-fitted tiles, cabinet and the bathrooms are complete with durable fittings. The large windows and open floor plan of this flat assures you get a comfortable life. There are also other facilities like electricity, water, gas and security. You do not need to worry about utilities while you live in this flat with your family.  So we welcome you to reach us through a call and let us serve you to own this beautiful flat right away."
bproperty-7394,Sale,Residential,Apartment,Dhaka,Dhaka,Mohammadpur,Mohammadpur,"Abdur Rafique Housing Society, Shekhertek",3330000.0,740.0,2,2,0,0,2,0,3,0,3,Visit This Apartment For Sale In PC Culture Housing Near Baitul Ahsan Jame Mosjid,"Are you concerned about finding a home which will make your everyday life relaxed? See this lovely apartment located in Mohammadpur, as the location ensures your daily necessity right within your reach. All-time electricity, water, gas services are also available here. The locality is very pleasant here. This apartment includes 2 beautiful bedrooms and 2 nice bathrooms. For more details feel free to contact us."
bproperty-7395,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block H, Section 2",2600000.0,650.0,2,3,0,0,3,0,2,0,3,"Near Water Tank, flat for Sale in Mirpur","This wonderful flat covers an area of is situated in this notable building that you can see in our enlisted image. It can be a perfect home for your family which comes within your affordability. All the rooms are well spacious and lets you have the whole feel of solace and calmness with closed ones. This nice apartment is surely a reasonable deal for you comparing to the area the home is situated. The locality has a wide variety of schools, colleges, Universities, hospitals and shops. An ample parking space comes with the offered flat for your vehicle accommodation. Come and see this apartment Contact us at your earliest to know more about this apartment."
